Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Overall impulsiveness,Store: Attentional impulsivity,Store: Motor impulsivity,Store: Non-planning impulsivity
1,1720095042303,04/07/2024 12:10:42,1720098642303,1,04/07/2024 14:10:42,172913,29,questionnaire-5hzi,,38750799,BLIND,11371842,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1366x768,1358x654,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,
44,1720166199949,05/07/2024 07:56:39,1720169799949,1,05/07/2024 09:56:39,172913,29,questionnaire-5hzi,,38764316,BLIND,11375583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2560x1305,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,,,,Overall impulsiveness,response,score,51,,,,,,,,,
45,1720166199951,05/07/2024 07:56:39,1720169799951,1,05/07/2024 09:56:39,172913,29,questionnaire-5hzi,,38764316,BLIND,11375583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2560x1305,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,,,,,info,,END,,,,,,,,,
1,1720168036341,05/07/2024 08:27:16,1720171636341,1,05/07/2024 10:27:16,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1737,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,
2,1720168219657,05/07/2024 08:30:19,1720171819657,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,1) I generally like to see things through to the end.,Agree Strongly,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
3,1720168219672,05/07/2024 08:30:19,1720171819672,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,1) I generally like to see things through to the end.-quantised,1,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
4,1720168219688,05/07/2024 08:30:19,1720171819688,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,2) My thinking is usually careful and purposeful.,Agree Strongly,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
5,1720168219702,05/07/2024 08:30:19,1720171819702,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,2) My thinking is usually careful and purposeful.-quantised,1,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
6,1720168219717,05/07/2024 08:30:19,1720171819717,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,"3) When I am in great mood, I tend to get into situations that could cause me problems.",Disagree Strongly,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
7,1720168219732,05/07/2024 08:30:19,1720171819732,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,"3) When I am in great mood, I tend to get into situations that could cause me problems.-quantised",4,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
8,1720168219750,05/07/2024 08:30:19,1720171819750,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,4) Unfinished tasks really bother me.,Agree Some,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
9,1720168219766,05/07/2024 08:30:19,1720171819766,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,4) Unfinished tasks really bother me.-quantised,2,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
10,1720168219782,05/07/2024 08:30:19,1720171819782,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,5) Please select Agree Strongly for this question.,Agree Strongly,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
11,1720168219800,05/07/2024 08:30:19,1720171819800,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,5) Please select Agree Strongly for this question.-quantised,1,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
12,1720168219817,05/07/2024 08:30:19,1720171819817,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,6) I like to stop and think things over before I do them.,Agree Some,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
13,1720168219833,05/07/2024 08:30:19,1720171819833,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,6) I like to stop and think things over before I do them.-quantised,2,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
14,1720168219850,05/07/2024 08:30:19,1720171819850,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,"7) When I feel bad, I will often do things I later regret in order to make myself feel better now.",Disagree Strongly,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
15,1720168219869,05/07/2024 08:30:19,1720171819869,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,"7) When I feel bad, I will often do things I later regret in order to make myself feel better now.-quantised",4,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
16,1720168219887,05/07/2024 08:30:19,1720171819887,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,8) Once I get going on something I hate to stop.,Agree Some,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
17,1720168219907,05/07/2024 08:30:19,1720171819907,1,05/07/2024 10:30:19,172913,29,questionnaire-5hzi,,38764864,BLIND,11375685,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,360x780,980x1889,,,0,SUPPS-P with attention check (5),4,B,Consent,eligible,Page 1,b76lbd,1,"Below are a number of statements that describe ways in which people act and think. For each statement, please indicate how much you agree or disagree with the statement. If you Agree Strongly click first circle, if you Agree Somewhat click second, if you Disagree somewhat click third, and if you Disagree Strongly click fourth. Be sure to indicate your agreement or disagreement for every statement below.",response,8) Once I get going on something I hate to stop.-quantised,2,,"1) I generally like to see things through to the end.|2) My thinking is usually careful and purposeful.|3) When I am in great mood, I tend to get into situations that could cause me problems.|4) Unfinished tasks really bother me.|5) Please select Agree Strongly for this question.|6) I like to stop and think things over before I do them.|7) When I feel bad, I will often do things I later regret in order to make myself feel better now.|8) Once I get going on something I hate to stop.|9) Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.|10) I quite enjoy taking risks.|11) I tend to lose control when I am in a great mood.|12) I finish what I start.|13) I tend to value and follow a rational, “sensible” approach to things.|14) When I am upset I often act without thinking.|15) I welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional.|16) When I feel rejected, I will often say things that I later regret.|17) I would like to learn to fly an airplane.|18) Others are shocked or worried about the things I do when I am feeling very excited.|19) I would enjoy the sensation of skiing very fast down a high mountain slope.|20) I usually think carefully before doing anything.|21) I tend to act without thinking when I am really excited.",SUPPS-P,1,object-2,60,,,
